 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =  14, NELEC =  14,   projectile: electron
 #  Kinetic energy = 9.18733E+02 a.u. = 2.50000E+04 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
     1  0.00000E+00 -0.00000E+00 -0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.35879E+08
     2  1.50199E-07 -4.40756E-02 -4.38578E-02 -2.17796E-04  0.00000E+00  0.00000E+00  1.35879E+08
     3  3.04072E-07 -8.90060E-02 -8.87877E-02 -2.18339E-04  0.00000E+00  0.00000E+00  6.71186E+07
     4  4.61705E-07 -1.35033E-01 -1.34815E-01 -2.18523E-04  0.00000E+00  0.00000E+00  4.42033E+07
     5  6.23190E-07 -1.82183E-01 -1.81965E-01 -2.18618E-04  0.00000E+00  0.00000E+00  3.27490E+07
     6  7.88622E-07 -2.30483E-01 -2.30264E-01 -2.18676E-04  0.00000E+00  0.00000E+00  2.58791E+07
     7  9.58096E-07 -2.79960E-01 -2.79741E-01 -2.18718E-04  0.00000E+00  0.00000E+00  2.13014E+07
     8  1.13171E-06 -3.30642E-01 -3.30424E-01 -2.18750E-04  0.00000E+00  0.00000E+00  1.80336E+07
     9  1.30957E-06 -3.82558E-01 -3.82339E-01 -2.18777E-04  0.00000E+00  0.00000E+00  1.55843E+07
    10  1.49178E-06 -4.35736E-01 -4.35518E-01 -2.18801E-04  0.00000E+00  0.00000E+00  1.36808E+07
    11  1.67844E-06 -4.90207E-01 -4.89988E-01 -2.18823E-04  0.00000E+00  0.00000E+00  1.21594E+07
    12  1.86965E-06 -5.46000E-01 -5.45781E-01 -2.18845E-04  0.00000E+00  0.00000E+00  1.09158E+07
    13  2.06555E-06 -6.03147E-01 -6.02928E-01 -2.18867E-04  0.00000E+00  0.00000E+00  9.88052E+06
    14  2.26623E-06 -6.61679E-01 -6.61460E-01 -2.18889E-04  0.00000E+00  0.00000E+00  9.00557E+06
    15  2.47181E-06 -7.21627E-01 -7.21409E-01 -2.18912E-04  0.00000E+00  0.00000E+00  8.25655E+06
    16  2.68242E-06 -7.83026E-01 -7.82807E-01 -2.18936E-04  0.00000E+00  0.00000E+00  7.60829E+06
    17  2.89818E-06 -8.45907E-01 -8.45688E-01 -2.18961E-04  0.00000E+00  0.00000E+00  7.04188E+06
    18  3.11920E-06 -9.10306E-01 -9.10087E-01 -2.18988E-04  0.00000E+00  0.00000E+00  6.54288E+06
    19  3.34563E-06 -9.76256E-01 -9.76037E-01 -2.19017E-04  0.00000E+00  0.00000E+00  6.10006E+06
    20  3.57759E-06 -1.04379E+00 -1.04357E+00 -2.19048E-04  0.00000E+00  0.00000E+00  5.70454E+06
    21  3.81523E-06 -1.11295E+00 -1.11273E+00 -2.19082E-04  0.00000E+00  0.00000E+00  5.34922E+06
    22  4.05867E-06 -1.18377E+00 -1.18355E+00 -2.19118E-04  0.00000E+00  0.00000E+00  5.02837E+06
    23  4.30805E-06 -1.25628E+00 -1.25606E+00 -2.19156E-04  0.00000E+00  0.00000E+00  4.73728E+06
    24  4.56354E-06 -1.33053E+00 -1.33031E+00 -2.19198E-04  0.00000E+00  0.00000E+00  4.47206E+06
    25  4.82526E-06 -1.40654E+00 -1.40632E+00 -2.19243E-04  0.00000E+00  0.00000E+00  4.22949E+06
    26  5.09338E-06 -1.48437E+00 -1.48415E+00 -2.19291E-04  0.00000E+00  0.00000E+00  4.00683E+06
    27  5.36806E-06 -1.56404E+00 -1.56382E+00 -2.19343E-04  0.00000E+00  0.00000E+00  3.80181E+06
    28  5.64944E-06 -1.64561E+00 -1.64539E+00 -2.19399E-04  0.00000E+00  0.00000E+00  3.61244E+06
    29  5.93771E-06 -1.72910E+00 -1.72888E+00 -2.19459E-04  0.00000E+00  0.00000E+00  3.43706E+06
    30  6.23301E-06 -1.81455E+00 -1.81434E+00 -2.19524E-04  0.00000E+00  0.00000E+00  3.27421E+06
    31  6.53554E-06 -1.90202E+00 -1.90180E+00 -2.19593E-04  0.00000E+00  0.00000E+00  3.12265E+06
    32  6.84546E-06 -1.99154E+00 -1.99132E+00 -2.19667E-04  0.00000E+00  0.00000E+00  2.98127E+06
    33  7.16295E-06 -2.08315E+00 -2.08293E+00 -2.19746E-04  0.00000E+00  0.00000E+00  2.84912E+06
    34  7.48820E-06 -2.17689E+00 -2.17667E+00 -2.19831E-04  0.00000E+00  0.00000E+00  2.72536E+06
    35  7.82140E-06 -2.27281E+00 -2.27259E+00 -2.19922E-04  0.00000E+00  0.00000E+00  2.60926E+06
    36  8.16274E-06 -2.37094E+00 -2.37072E+00 -2.20019E-04  0.00000E+00  0.00000E+00  2.50014E+06
    37  8.51242E-06 -2.47134E+00 -2.47112E+00 -2.20123E-04  0.00000E+00  0.00000E+00  2.39743E+06
    38  8.87065E-06 -2.57403E+00 -2.57381E+00 -2.20233E-04  0.00000E+00  0.00000E+00  2.30061E+06
    39  9.23763E-06 -2.67907E+00 -2.67885E+00 -2.20352E-04  0.00000E+00  0.00000E+00  2.20921E+06
    40  9.61359E-06 -2.78650E+00 -2.78628E+00 -2.20478E-04  0.00000E+00  0.00000E+00  2.12281E+06
    41  9.99872E-06 -2.89635E+00 -2.89613E+00 -2.20613E-04  0.00000E+00  0.00000E+00  2.04104E+06
    42  1.03933E-05 -3.00867E+00 -3.00845E+00 -2.20756E-04  0.00000E+00  0.00000E+00  1.96355E+06
    43  1.07975E-05 -3.12350E+00 -3.12328E+00 -2.20909E-04  0.00000E+00  0.00000E+00  1.89004E+06
    44  1.12115E-05 -3.24088E+00 -3.24066E+00 -2.21072E-04  0.00000E+00  0.00000E+00  1.82024E+06
    45  1.16357E-05 -3.36084E+00 -3.36062E+00 -2.21245E-04  0.00000E+00  0.00000E+00  1.75387E+06
    46  1.20703E-05 -3.48344E+00 -3.48322E+00 -2.21430E-04  0.00000E+00  0.00000E+00  1.69073E+06
    47  1.25155E-05 -3.60870E+00 -3.60847E+00 -2.21626E-04  0.00000E+00  0.00000E+00  1.63058E+06
    48  1.29715E-05 -3.73665E+00 -3.73643E+00 -2.21835E-04  0.00000E+00  0.00000E+00  1.57325E+06
    49  1.34387E-05 -3.86735E+00 -3.86713E+00 -2.22057E-04  0.00000E+00  0.00000E+00  1.51855E+06
    50  1.39173E-05 -4.00081E+00 -4.00058E+00 -2.22292E-04  0.00000E+00  0.00000E+00  1.46632E+06
    51  1.44076E-05 -4.13707E+00 -4.13684E+00 -2.22543E-04  0.00000E+00  0.00000E+00  1.41642E+06
    52  1.49099E-05 -4.27615E+00 -4.27593E+00 -2.22809E-04  0.00000E+00  0.00000E+00  1.36870E+06
    53  1.54245E-05 -4.41809E+00 -4.41786E+00 -2.23092E-04  0.00000E+00  0.00000E+00  1.32303E+06
    54  1.59517E-05 -4.56290E+00 -4.56268E+00 -2.23393E-04  0.00000E+00  0.00000E+00  1.27931E+06
    55  1.64917E-05 -4.71061E+00 -4.71039E+00 -2.23712E-04  0.00000E+00  0.00000E+00  1.23741E+06
    56  1.70449E-05 -4.86123E+00 -4.86101E+00 -2.24050E-04  0.00000E+00  0.00000E+00  1.19725E+06
    57  1.76117E-05 -5.01478E+00 -5.01456E+00 -2.24410E-04  0.00000E+00  0.00000E+00  1.15872E+06
    58  1.81923E-05 -5.17126E+00 -5.17104E+00 -2.24791E-04  0.00000E+00  0.00000E+00  1.12173E+06
