 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.20000E+04  8.96504E-17  3.63800E-18  5.96527E-18  0.00000E+00  1.0E-07
   1.30000E+04  8.56184E-17  3.24077E-18  5.40804E-18  0.00000E+00  1.0E-07
   1.40000E+04  8.20246E-17  2.91021E-18  4.93303E-18  0.00000E+00  1.0E-07
   1.50000E+04  7.87965E-17  2.63169E-18  4.52412E-18  0.00000E+00  1.0E-07
   1.60000E+04  7.58772E-17  2.39446E-18  4.16905E-18  0.00000E+00  1.0E-07
   1.70000E+04  7.32213E-17  2.19045E-18  3.85837E-18  0.00000E+00  1.0E-07
   1.80000E+04  7.07924E-17  2.01352E-18  3.58465E-18  0.00000E+00  1.0E-07
   1.90000E+04  6.85605E-17  1.85891E-18  3.34199E-18  0.00000E+00  1.0E-07
   2.00000E+04  6.65009E-17  1.72289E-18  3.12565E-18  0.00000E+00  1.0E-07
   2.10000E+04  6.45931E-17  1.60249E-18  2.93180E-18  0.00000E+00  1.0E-07
   2.20000E+04  6.28197E-17  1.49531E-18  2.75728E-18  0.00000E+00  1.0E-07
   2.30000E+04  6.11661E-17  1.39942E-18  2.59949E-18  0.00000E+00  1.0E-07
   2.40000E+04  5.96198E-17  1.31323E-18  2.45627E-18  0.00000E+00  1.0E-07
   2.50000E+04  5.81699E-17  1.23542E-18  2.32579E-18  0.00000E+00  1.0E-07
