 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =   1, NELEC =   1,   projectile: electron
 #  Kinetic energy = 9.18733E+02 a.u. = 2.50000E+04 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
     1  0.00000E+00 -0.00000E+00 -0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  9.35049E+03
     2  5.41833E-08 -1.94892E-03 -1.94888E-03 -4.31224E-08  0.00000E+00  0.00000E+00  9.35049E+03
     3  1.09815E-07 -3.94988E-03 -3.94984E-03 -4.31246E-08  0.00000E+00  0.00000E+00  4.61374E+03
     4  1.66934E-07 -6.00429E-03 -6.00425E-03 -4.31265E-08  0.00000E+00  0.00000E+00  3.03519E+03
     5  2.25579E-07 -8.11356E-03 -8.11351E-03 -4.31286E-08  0.00000E+00  0.00000E+00  2.24620E+03
     6  2.85792E-07 -1.02791E-02 -1.02791E-02 -4.31308E-08  0.00000E+00  0.00000E+00  1.77302E+03
     7  3.47614E-07 -1.25025E-02 -1.25024E-02 -4.31331E-08  0.00000E+00  0.00000E+00  1.45775E+03
     8  4.11088E-07 -1.47852E-02 -1.47851E-02 -4.31357E-08  0.00000E+00  0.00000E+00  1.23271E+03
     9  4.76258E-07 -1.71287E-02 -1.71286E-02 -4.31384E-08  0.00000E+00  0.00000E+00  1.06407E+03
    10  5.43171E-07 -1.95347E-02 -1.95346E-02 -4.31414E-08  0.00000E+00  0.00000E+00  9.33031E+02
    11  6.11872E-07 -2.20047E-02 -2.20047E-02 -4.31445E-08  0.00000E+00  0.00000E+00  8.28306E+02
    12  6.82409E-07 -2.45405E-02 -2.45405E-02 -4.31480E-08  0.00000E+00  0.00000E+00  7.42721E+02
    13  7.54831E-07 -2.71438E-02 -2.71438E-02 -4.31517E-08  0.00000E+00  0.00000E+00  6.71491E+02
    14  8.29189E-07 -2.98164E-02 -2.98163E-02 -4.31556E-08  0.00000E+00  0.00000E+00  6.11304E+02
    15  9.05534E-07 -3.25599E-02 -3.25599E-02 -4.31599E-08  0.00000E+00  0.00000E+00  5.59792E+02
    16  9.83920E-07 -3.53763E-02 -3.53763E-02 -4.31645E-08  0.00000E+00  0.00000E+00  5.15220E+02
    17  1.06440E-06 -3.82674E-02 -3.82674E-02 -4.31694E-08  0.00000E+00  0.00000E+00  4.76288E+02
    18  1.14703E-06 -4.12352E-02 -4.12352E-02 -4.31747E-08  0.00000E+00  0.00000E+00  4.41999E+02
    19  1.23187E-06 -4.42817E-02 -4.42816E-02 -4.31803E-08  0.00000E+00  0.00000E+00  4.11580E+02
    20  1.31898E-06 -4.74087E-02 -4.74087E-02 -4.31864E-08  0.00000E+00  0.00000E+00  3.84419E+02
    21  1.40842E-06 -5.06185E-02 -5.06184E-02 -4.31928E-08  0.00000E+00  0.00000E+00  3.60028E+02
    22  1.50024E-06 -5.39130E-02 -5.39130E-02 -4.31998E-08  0.00000E+00  0.00000E+00  3.38011E+02
    23  1.59452E-06 -5.72945E-02 -5.72945E-02 -4.32071E-08  0.00000E+00  0.00000E+00  3.18044E+02
    24  1.69132E-06 -6.07652E-02 -6.07651E-02 -4.32150E-08  0.00000E+00  0.00000E+00  2.99860E+02
    25  1.79071E-06 -6.43271E-02 -6.43271E-02 -4.32234E-08  0.00000E+00  0.00000E+00  2.83235E+02
